Local time,Open,High,Low,Close,Volume
24.07.2018 09:00:00.000 GMT-0400,209.072,210.443,208.562,208.743,35.139700000000005
24.07.2018 13:00:00.000 GMT-0400,208.732,209.623,208.343,209.582,32.1524
25.07.2018 09:00:00.000 GMT-0400,209.772,213.992,209.772,213.522,37.6776
25.07.2018 13:00:00.000 GMT-0400,213.523,214.293,212.833,214.293,26.3445
26.07.2018 09:00:00.000 GMT-0400,210.852,211.663,204.662,208.833,33.818
26.07.2018 13:00:00.000 GMT-0400,208.832,209.493,207.122,207.273,17.21
27.07.2018 09:00:00.000 GMT-0400,210.683,211.573,201.733,201.773,33.0903
27.07.2018 13:00:00.000 GMT-0400,201.762,203.510,201.413,202.973,22.2081
30.07.2018 09:00:00.000 GMT-0400,203.483,203.493,196.272,197.142,27.0911
30.07.2018 13:00:00.000 GMT-0400,197.143,199.763,197.032,197.813,18.658099999999997
31.07.2018 09:00:00.000 GMT-0400,199.502,200.663,196.363,198.192,30.084699999999998
31.07.2018 13:00:00.000 GMT-0400,198.193,198.492,197.792,197.973,19.8604
01.08.2018 09:00:00.000 GMT-0400,198.923,200.953,198.892,200.263,28.306600000000003
01.08.2018 13:00:00.000 GMT-0400,200.263,201.383,199.192,201.163,21.8807
02.08.2018 09:00:00.000 GMT-0400,199.222,201.373,198.052,201.312,34.3569
02.08.2018 13:00:00.000 GMT-0400,201.322,202.213,201.322,201.992,23.8148
03.08.2018 09:00:00.000 GMT-0400,202.503,202.503,198.422,200.993,15.7004
03.08.2018 13:00:00.000 GMT-0400,200.993,201.572,200.703,201.163,14.998000000000001
06.08.2018 09:00:00.000 GMT-0400,201.483,202.513,200.602,201.412,25.884700000000002
06.08.2018 13:00:00.000 GMT-0400,201.412,201.703,201.032,201.492,19.4575
07.08.2018 09:00:00.000 GMT-0400,203.013,203.183,202.003,202.912,19.9609
07.08.2018 13:00:00.000 GMT-0400,202.942,202.943,202.222,202.653,14.3536
08.08.2018 09:00:00.000 GMT-0400,202.502,203.302,202.122,203.222,17.4461
08.08.2018 13:00:00.000 GMT-0400,203.223,203.623,202.802,202.902,12.7778
09.08.2018 09:00:00.000 GMT-0400,203.492,204.682,202.822,203.973,23.5953
09.08.2018 13:00:00.000 GMT-0400,203.973,204.203,203.522,203.692,14.1413
10.08.2018 09:00:00.000 GMT-0400,202.962,203.932,202.562,203.512,24.1034
10.08.2018 13:00:00.000 GMT-0400,203.513,203.513,202.193,202.642,15.169
13.08.2018 09:00:00.000 GMT-0400,203.023,204.403,202.202,202.423,20.2714
13.08.2018 13:00:00.000 GMT-0400,202.412,203.033,201.963,202.292,18.6379
14.08.2018 09:00:00.000 GMT-0400,202.953,203.642,201.432,203.413,21.6054
14.08.2018 13:00:00.000 GMT-0400,203.413,204.073,203.282,203.902,13.5677
15.08.2018 09:00:00.000 GMT-0400,202.992,203.162,199.583,200.063,23.3258
15.08.2018 13:00:00.000 GMT-0400,200.062,200.642,199.502,200.212,12.0903
16.08.2018 09:00:00.000 GMT-0400,201.943,204.213,200.943,203.862,20.311999999999998
16.08.2018 13:00:00.000 GMT-0400,203.843,204.233,203.303,203.643,15.7226
17.08.2018 09:00:00.000 GMT-0400,204.013,204.652,202.122,202.243,20.2853
17.08.2018 13:00:00.000 GMT-0400,202.243,203.632,202.022,203.192,15.402999999999999
20.08.2018 09:00:00.000 GMT-0400,203.763,204.613,202.442,204.512,19.996000000000002
20.08.2018 13:00:00.000 GMT-0400,204.533,204.993,204.243,204.753,11.7902
21.08.2018 09:00:00.000 GMT-0400,205.533,205.943,204.422,204.483,21.548000000000002
21.08.2018 13:00:00.000 GMT-0400,204.482,204.553,202.713,203.202,12.608899999999998
22.08.2018 09:00:00.000 GMT-0400,203.012,205.253,202.802,204.473,14.1225
22.08.2018 13:00:00.000 GMT-0400,204.472,205.003,204.252,204.352,6.5051
23.08.2018 09:00:00.000 GMT-0400,204.753,205.933,204.262,205.672,21.7845
23.08.2018 13:00:00.000 GMT-0400,205.672,205.982,205.022,205.132,13.799299999999999
24.08.2018 09:00:00.000 GMT-0400,206.152,209.423,205.962,209.093,18.9794
24.08.2018 13:00:00.000 GMT-0400,209.092,209.512,208.693,209.382,15.6955
27.08.2018 09:00:00.000 GMT-0400,210.312,211.773,210.312,211.432,20.0854
27.08.2018 13:00:00.000 GMT-0400,211.433,211.673,210.972,211.652,12.3244
28.08.2018 09:00:00.000 GMT-0400,212.012,212.432,210.972,211.953,17.2282
28.08.2018 13:00:00.000 GMT-0400,211.952,213.063,211.922,212.692,11.7681
29.08.2018 09:00:00.000 GMT-0400,212.862,215.893,212.602,214.792,18.27
29.08.2018 13:00:00.000 GMT-0400,214.783,214.883,214.232,214.612,11.2279
30.08.2018 09:00:00.000 GMT-0400,214.303,215.303,213.613,214.822,22.338299999999997
