Local time,Open,High,Low,Close,Volume
16.05.2018 09:00:00.000 GMT-0400,186.14,188.393,186.042,188.112,97.0689
16.05.2018 13:00:00.000 GMT-0400,188.113,188.473,187.613,188.172,53.3144
17.05.2018 09:00:00.000 GMT-0400,188.012,188.913,187.272,187.533,38.4229
17.05.2018 13:00:00.000 GMT-0400,187.532,187.692,186.392,187.012,32.0845
18.05.2018 09:00:00.000 GMT-0400,187.203,187.842,186.483,187.363,39.1507
18.05.2018 13:00:00.000 GMT-0400,187.362,187.492,186.152,186.322,26.3653
21.05.2018 09:00:00.000 GMT-0400,187.902,189.292,187.132,187.862,70.2644
21.05.2018 13:00:00.000 GMT-0400,187.862,188.282,186.932,187.643,47.6595
22.05.2018 09:00:00.000 GMT-0400,188.373,188.893,187.042,187.392,69.8384
22.05.2018 13:00:00.000 GMT-0400,187.392,187.873,186.812,187.252,47.129
23.05.2018 09:00:00.000 GMT-0400,186.393,187.172,185.782,186.943,83.3632
23.05.2018 13:00:00.000 GMT-0400,186.942,188.522,186.532,188.432,57.6959
24.05.2018 09:00:00.000 GMT-0400,188.792,188.863,186.252,188.002,86.5417
24.05.2018 13:00:00.000 GMT-0400,188.002,188.683,187.952,188.223,48.3165
25.05.2018 09:00:00.000 GMT-0400,188.312,189.663,187.702,189.473,72.268
25.05.2018 13:00:00.000 GMT-0400,189.472,189.642,188.342,188.593,45.2336
29.05.2018 09:00:00.000 GMT-0400,187.723,188.763,186.922,187.682,87.4409
29.05.2018 13:00:00.000 GMT-0400,187.672,188.163,187.032,187.793,71.2495
30.05.2018 09:00:00.000 GMT-0400,187.803,188.012,186.793,187.243,70.7506
30.05.2018 13:00:00.000 GMT-0400,187.242,187.733,186.983,187.502,45.1852
31.05.2018 09:00:00.000 GMT-0400,187.293,188.253,186.162,187.652,90.4568
31.05.2018 13:00:00.000 GMT-0400,187.663,187.683,186.523,186.923,65.5102
01.06.2018 09:00:00.000 GMT-0400,187.962,190.013,187.792,189.892,86.1054
01.06.2018 13:00:00.000 GMT-0400,189.893,190.263,189.532,190.253,58.9349
04.06.2018 09:00:00.000 GMT-0400,191.703,193.423,191.392,192.852,80.5669
04.06.2018 13:00:00.000 GMT-0400,192.843,193.213,191.462,191.842,49.7061
05.06.2018 09:00:00.000 GMT-0400,193.132,193.952,192.382,193.113,77.5201
05.06.2018 13:00:00.000 GMT-0400,193.112,193.593,192.873,193.362,46.1585
06.06.2018 09:00:00.000 GMT-0400,193.662,193.943,191.953,192.992,70.6383
06.06.2018 13:00:00.000 GMT-0400,192.993,194.013,192.502,194.003,42.796
07.06.2018 09:00:00.000 GMT-0400,194.182,194.213,192.363,193.232,74.0533
07.06.2018 13:00:00.000 GMT-0400,193.242,193.933,192.492,193.472,67.1903
08.06.2018 09:00:00.000 GMT-0400,191.09,191.232,189.802,191.093,75.5629
08.06.2018 13:00:00.000 GMT-0400,191.092,192.013,190.912,191.523,39.8969
11.06.2018 09:00:00.000 GMT-0400,191.372,191.993,190.232,191.742,59.7914
