Local time,Open,High,Low,Close,Volume
01.05.2018 13:00:00.000 GMT-0400,235.443,237.503,234.392,236.892,30.1176
02.05.2018 09:00:00.000 GMT-0400,236.763,236.763,232.922,234.542,34.164199999999994
02.05.2018 13:00:00.000 GMT-0400,234.543,236.203,232.992,233.512,29.2685
03.05.2018 09:00:00.000 GMT-0400,232.933,234.113,229.402,234.032,35.4132
03.05.2018 13:00:00.000 GMT-0400,234.032,234.843,233.142,234.153,37.6063
04.05.2018 09:00:00.000 GMT-0400,233.242,235.343,232.253,234.873,23.1117
04.05.2018 13:00:00.000 GMT-0400,234.882,236.703,234.802,235.903,22.5445
07.05.2018 09:00:00.000 GMT-0400,235.913,237.023,234.042,234.382,20.143700000000003
07.05.2018 13:00:00.000 GMT-0400,234.383,234.453,232.672,233.872,25.77
08.05.2018 09:00:00.000 GMT-0400,233.762,233.763,230.713,230.982,27.5366
08.05.2018 13:00:00.000 GMT-0400,230.982,232.363,230.792,232.062,28.931600000000003
09.05.2018 09:00:00.000 GMT-0400,233.513,233.513,228.523,228.652,31.829300000000003
09.05.2018 13:00:00.000 GMT-0400,228.663,229.603,228.262,229.252,27.556599999999996
10.05.2018 09:00:00.000 GMT-0400,230.073,233.863,229.902,233.672,19.473100000000002
10.05.2018 13:00:00.000 GMT-0400,233.673,234.303,232.402,233.712,15.784699999999999
11.05.2018 09:00:00.000 GMT-0400,233.993,237.023,233.243,235.173,18.5394
11.05.2018 13:00:00.000 GMT-0400,235.152,238.843,233.072,238.312,26.0172
14.05.2018 09:00:00.000 GMT-0400,239.393,243.693,239.192,240.503,23.7155
14.05.2018 13:00:00.000 GMT-0400,240.502,243.073,240.452,243.032,23.5263
15.05.2018 09:00:00.000 GMT-0400,241.873,242.363,239.882,240.393,29.924400000000002
15.05.2018 13:00:00.000 GMT-0400,240.372,240.393,238.733,239.562,28.0655
16.05.2018 09:00:00.000 GMT-0400,240.462,240.773,238.623,240.482,21.3966
16.05.2018 13:00:00.000 GMT-0400,240.482,241.852,240.452,241.763,19.753700000000002
17.05.2018 09:00:00.000 GMT-0400,241.532,243.593,240.582,243.073,19.663800000000002
17.05.2018 13:00:00.000 GMT-0400,243.072,243.453,242.653,243.002,21.2365
18.05.2018 09:00:00.000 GMT-0400,244.013,244.333,242.482,244.073,17.088
18.05.2018 13:00:00.000 GMT-0400,244.073,244.792,243.852,244.632,14.0377
21.05.2018 09:00:00.000 GMT-0400,245.512,249.233,245.162,248.352,25.6184
21.05.2018 13:00:00.000 GMT-0400,248.352,248.553,247.253,247.962,20.798299999999998
22.05.2018 09:00:00.000 GMT-0400,249.003,249.003,244.322,244.323,17.2764
22.05.2018 13:00:00.000 GMT-0400,244.322,245.263,243.882,245.042,18.3382
23.05.2018 09:00:00.000 GMT-0400,244.412,245.523,241.682,242.632,22.1264
23.05.2018 13:00:00.000 GMT-0400,242.602,244.413,242.233,244.232,17.8393
24.05.2018 09:00:00.000 GMT-0400,244.923,245.512,242.342,243.293,22.2364
24.05.2018 13:00:00.000 GMT-0400,243.303,243.492,242.392,242.753,21.130000000000003
25.05.2018 09:00:00.000 GMT-0400,243.212,245.623,242.532,244.452,24.2543
25.05.2018 13:00:00.000 GMT-0400,244.452,245.302,244.223,244.962,17.346
29.05.2018 09:00:00.000 GMT-0400,243.142,243.773,240.513,241.062,28.0197
29.05.2018 13:00:00.000 GMT-0400,241.032,242.333,240.263,242.152,28.6903
30.05.2018 09:00:00.000 GMT-0400,244.013,245.393,243.023,245.003,21.646099999999997
30.05.2018 13:00:00.000 GMT-0400,245.002,245.783,244.802,245.042,20.177100000000003
31.05.2018 09:00:00.000 GMT-0400,244.952,244.953,241.633,241.883,27.2361
31.05.2018 13:00:00.000 GMT-0400,241.892,241.943,240.742,241.522,24.4957
01.06.2018 09:00:00.000 GMT-0400,243.522,243.803,241.373,242.882,26.2432
01.06.2018 13:00:00.000 GMT-0400,242.882,243.423,242.322,243.322,16.5287
04.06.2018 09:00:00.000 GMT-0400,243.862,245.283,242.822,244.603,22.2626
04.06.2018 13:00:00.000 GMT-0400,244.622,245.093,242.942,244.673,22.5423
05.06.2018 09:00:00.000 GMT-0400,245.222,245.232,241.972,242.983,25.5145
05.06.2018 13:00:00.000 GMT-0400,242.983,244.582,242.792,244.392,13.3507
06.06.2018 09:00:00.000 GMT-0400,247.512,247.673,245.222,247.312,29.195099999999996
06.06.2018 13:00:00.000 GMT-0400,247.312,248.753,246.822,248.643,20.3735
07.06.2018 09:00:00.000 GMT-0400,250.262,250.262,248.342,248.962,22.734299999999998
07.06.2018 13:00:00.000 GMT-0400,248.962,249.423,248.452,248.892,22.9561
08.06.2018 09:00:00.000 GMT-0400,249.953,251.223,248.233,250.912,27.418400000000002
08.06.2018 13:00:00.000 GMT-0400,250.913,251.563,250.492,250.642,21.1706
11.06.2018 09:00:00.000 GMT-0400,251.013,254.753,250.603,254.682,28.3745
11.06.2018 13:00:00.000 GMT-0400,254.682,255.002,253.532,253.712,20.9896
12.06.2018 09:00:00.000 GMT-0400,253.802,253.802,250.253,252.933,19.0475
12.06.2018 13:00:00.000 GMT-0400,252.983,253.963,252.732,253.593,14.1538
13.06.2018 09:00:00.000 GMT-0400,254.063,256.753,253.242,253.943,24.816
13.06.2018 13:00:00.000 GMT-0400,253.942,254.553,252.522,252.842,23.5479
14.06.2018 09:00:00.000 GMT-0400,254.503,256.003,253.782,254.853,25.159200000000002
14.06.2018 13:00:00.000 GMT-0400,254.852,255.732,254.312,255.502,18.2035
15.06.2018 09:00:00.000 GMT-0400,254.332,255.092,252.672,254.062,31.1832
15.06.2018 13:00:00.000 GMT-0400,254.072,255.953,253.522,255.773,22.2592
18.06.2018 09:00:00.000 GMT-0400,254.012,254.662,252.512,254.192,21.7092
18.06.2018 13:00:00.000 GMT-0400,254.182,255.012,253.833,254.862,16.2876
19.06.2018 09:00:00.000 GMT-0400,254.022,254.022,251.192,252.253,26.907600000000002
19.06.2018 13:00:00.000 GMT-0400,252.252,253.332,251.802,253.012,18.7915
20.06.2018 09:00:00.000 GMT-0400,253.733,253.858,251.922,252.842,20.9249
20.06.2018 13:00:00.000 GMT-0400,252.843,253.353,252.442,252.853,16.540200000000002
21.06.2018 09:00:00.000 GMT-0400,252.943,253.948,250.953,251.442,23.9655
21.06.2018 13:00:00.000 GMT-0400,251.432,252.972,251.153,251.973,22.572400000000002
22.06.2018 09:00:00.000 GMT-0400,253.003,253.562,251.293,253.502,17.6254
22.06.2018 13:00:00.000 GMT-0400,253.493,255.133,253.483,254.403,19.023699999999998
25.06.2018 09:00:00.000 GMT-0400,254.422,255.213,251.162,252.083,29.764199999999995
25.06.2018 13:00:00.000 GMT-0400,252.073,252.093,248.663,250.773,26.894000000000002
26.06.2018 09:00:00.000 GMT-0400,251.493,252.482,250.382,250.842,25.609499999999997
26.06.2018 13:00:00.000 GMT-0400,250.843,251.293,249.612,249.762,21.3627
27.06.2018 09:00:00.000 GMT-0400,250.743,251.833,248.602,250.453,27.648699999999998
27.06.2018 13:00:00.000 GMT-0400,250.393,250.622,248.183,248.192,31.6911
28.06.2018 09:00:00.000 GMT-0400,247.130,247.872,242.322,243.993,37.39
28.06.2018 13:00:00.000 GMT-0400,243.993,245.922,243.972,245.002,23.9979
29.06.2018 09:00:00.000 GMT-0400,246.012,247.532,244.712,247.072,22.5676
29.06.2018 13:00:00.000 GMT-0400,247.073,247.513,245.362,245.453,21.4766
02.07.2018 09:00:00.000 GMT-0400,245.123,246.772,244.223,245.142,27.262199999999996
02.07.2018 13:00:00.000 GMT-0400,245.143,247.752,244.352,247.413,22.1888
03.07.2018 09:00:00.000 GMT-0400,248.362,248.912,246.782,247.432,25.3956
05.07.2018 09:00:00.000 GMT-0400,249.453,250.913,247.962,250.373,22.9158
05.07.2018 13:00:00.000 GMT-0400,250.372,250.743,249.022,250.632,20.3562
06.07.2018 09:00:00.000 GMT-0400,251.513,251.812,249.482,251.102,24.782
06.07.2018 13:00:00.000 GMT-0400,251.103,251.723,250.422,250.703,27.8078
09.07.2018 09:00:00.000 GMT-0400,252.192,253.823,251.812,253.523,25.362199999999998
09.07.2018 13:00:00.000 GMT-0400,253.522,254.023,252.722,253.713,22.58
10.07.2018 09:00:00.000 GMT-0400,254.632,256.942,253.822,255.773,27.967
10.07.2018 13:00:00.000 GMT-0400,255.752,256.013,255.213,255.552,23.034799999999997
11.07.2018 09:00:00.000 GMT-0400,255.552,256.013,253.792,254.762,23.032
11.07.2018 13:00:00.000 GMT-0400,254.733,255.613,254.352,254.602,20.872799999999998
12.07.2018 09:00:00.000 GMT-0400,256.512,256.893,255.002,256.562,23.222099999999998
12.07.2018 13:00:00.000 GMT-0400,256.563,256.843,255.632,256.112,23.3074
13.07.2018 09:00:00.000 GMT-0400,256.743,258.602,256.072,258.202,17.666999999999998
13.07.2018 13:00:00.000 GMT-0400,258.203,259.023,258.082,258.712,15.830200000000001
16.07.2018 09:00:00.000 GMT-0400,258.453,258.453,256.473,257.162,33.8517
16.07.2018 13:00:00.000 GMT-0400,257.162,258.093,256.583,257.053,27.3681
17.07.2018 09:00:00.000 GMT-0400,251.723,252.823,246.443,250.312,50.7824
17.07.2018 13:00:00.000 GMT-0400,250.313,251.003,248.842,250.342,23.8339
18.07.2018 09:00:00.000 GMT-0400,251.663,256.632,250.592,255.282,38.8834
18.07.2018 13:00:00.000 GMT-0400,255.282,255.913,254.732,255.453,23.5801
19.07.2018 09:00:00.000 GMT-0400,255.542,256.523,252.232,252.843,23.372999999999998
19.07.2018 13:00:00.000 GMT-0400,252.842,253.533,251.872,252.793,17.2775
20.07.2018 09:00:00.000 GMT-0400,251.862,253.582,251.722,252.762,20.2512
20.07.2018 13:00:00.000 GMT-0400,252.763,253.173,252.433,252.732,18.2902
23.07.2018 09:00:00.000 GMT-0400,253.853,255.322,253.352,253.672,24.616899999999998
23.07.2018 13:00:00.000 GMT-0400,253.663,253.672,252.462,252.762,18.7341
24.07.2018 09:00:00.000 GMT-0400,254.793,254.983,252.092,253.262,19.9738
24.07.2018 13:00:00.000 GMT-0400,253.263,253.783,252.762,253.773,28.9656
25.07.2018 09:00:00.000 GMT-0400,254.893,254.893,252.813,254.183,21.0683
25.07.2018 13:00:00.000 GMT-0400,254.183,255.312,253.682,254.962,23.4946
26.07.2018 09:00:00.000 GMT-0400,256.313,257.903,255.982,257.013,23.6802
26.07.2018 13:00:00.000 GMT-0400,256.992,257.502,256.902,257.035,20.6353
27.07.2018 09:00:00.000 GMT-0400,257.892,257.892,256.082,256.292,25.6165
27.07.2018 13:00:00.000 GMT-0400,256.282,256.333,255.402,256.013,25.7657
30.07.2018 09:00:00.000 GMT-0400,256.383,257.012,253.872,253.922,24.2949
30.07.2018 13:00:00.000 GMT-0400,253.863,254.412,253.162,253.852,18.7583
31.07.2018 09:00:00.000 GMT-0400,255.003,255.262,253.112,254.162,19.7936
31.07.2018 13:00:00.000 GMT-0400,254.163,254.423,252.932,253.252,16.7071
01.08.2018 09:00:00.000 GMT-0400,255.013,255.658,253.042,253.062,24.180299999999995
01.08.2018 13:00:00.000 GMT-0400,253.033,254.672,252.862,253.362,22.2209
02.08.2018 09:00:00.000 GMT-0400,253.503,255.562,252.312,255.492,19.9647
02.08.2018 13:00:00.000 GMT-0400,255.493,256.313,255.123,256.133,17.448900000000002
03.08.2018 09:00:00.000 GMT-0400,256.512,257.603,254.722,256.872,20.457700000000003
