Local time,Open,High,Low,Close,Volume
09.07.2018 13:00:00.000 GMT-0400,101.633,101.933,101.492,101.922,100.7893
10.07.2018 09:00:00.000 GMT-0400,102.072,102.542,101.922,102.442,153.221
10.07.2018 13:00:00.000 GMT-0400,102.423,102.473,101.882,102.092,111.33700000000002
11.07.2018 09:00:00.000 GMT-0400,101.373,102.353,101.182,101.933,179.5958
11.07.2018 13:00:00.000 GMT-0400,101.962,102.302,101.732,102.002,123.4551
12.07.2018 09:00:00.000 GMT-0400,102.993,104.433,102.792,104.082,161.03609999999998
12.07.2018 13:00:00.000 GMT-0400,104.082,104.403,103.903,104.233,119.99350000000001
13.07.2018 09:00:00.000 GMT-0400,104.392,105.193,104.102,105.013,170.5226
13.07.2018 13:00:00.000 GMT-0400,105.013,105.623,104.963,105.453,109.65780000000001
16.07.2018 09:00:00.000 GMT-0400,105.463,105.823,104.992,105.133,146.90630000000002
16.07.2018 13:00:00.000 GMT-0400,105.133,105.153,104.533,104.913,114.343
17.07.2018 09:00:00.000 GMT-0400,104.723,105.973,104.352,105.972,179.2957
17.07.2018 13:00:00.000 GMT-0400,105.972,106.523,105.932,105.973,121.7339
18.07.2018 09:00:00.000 GMT-0400,106.052,106.063,104.733,105.042,175.4311
18.07.2018 13:00:00.000 GMT-0400,105.042,105.373,104.992,105.132,109.27970000000002
19.07.2018 09:00:00.000 GMT-0400,104.942,105.332,104.202,104.543,190.5103
19.07.2018 13:00:00.000 GMT-0400,104.543,104.853,103.913,104.503,147.0995
20.07.2018 09:00:00.000 GMT-0400,108.182,108.242,106.443,106.863,202.33190000000002
20.07.2018 13:00:00.000 GMT-0400,106.863,107.073,106.102,106.363,120.46000000000001
23.07.2018 09:00:00.000 GMT-0400,106.412,107.982,106.283,107.772,184.2912
23.07.2018 13:00:00.000 GMT-0400,107.772,108.162,107.533,107.982,106.2945
24.07.2018 09:00:00.000 GMT-0400,108.622,108.743,107.492,107.552,64.4393
24.07.2018 13:00:00.000 GMT-0400,107.563,107.713,107.282,107.652,48.5492
25.07.2018 09:00:00.000 GMT-0400,108.002,109.562,107.632,109.462,52.1319
25.07.2018 13:00:00.000 GMT-0400,109.473,111.102,109.222,110.843,43.4332
26.07.2018 09:00:00.000 GMT-0400,110.702,111.012,109.542,110.003,65.3531
26.07.2018 13:00:00.000 GMT-0400,110.002,110.163,109.522,109.643,40.1055
27.07.2018 09:00:00.000 GMT-0400,110.052,110.193,106.593,106.602,74.1087
27.07.2018 13:00:00.000 GMT-0400,106.592,108.003,106.163,107.672,65.11449999999999
30.07.2018 09:00:00.000 GMT-0400,107.203,107.553,104.792,105.073,220.05409999999998
30.07.2018 13:00:00.000 GMT-0400,105.073,105.922,105.042,105.373,134.7355
31.07.2018 09:00:00.000 GMT-0400,106.542,106.743,105.392,106.403,200.2631
31.07.2018 13:00:00.000 GMT-0400,106.393,106.503,105.952,106.103,122.46209999999999
01.08.2018 09:00:00.000 GMT-0400,106.013,106.473,105.453,106.083,182.2947
01.08.2018 13:00:00.000 GMT-0400,106.083,106.332,105.682,106.292,140.1873
02.08.2018 09:00:00.000 GMT-0400,105.362,107.702,104.872,107.472,214.1935
02.08.2018 13:00:00.000 GMT-0400,107.472,108.113,107.362,107.592,136.0712
03.08.2018 09:00:00.000 GMT-0400,107.773,107.832,106.842,107.302,70.8775
03.08.2018 13:00:00.000 GMT-0400,107.302,108.022,107.252,108.022,32.204
06.08.2018 09:00:00.000 GMT-0400,108.142,108.433,107.572,108.092,53.078500000000005
06.08.2018 13:00:00.000 GMT-0400,108.093,108.263,107.852,108.162,31.290799999999997
07.08.2018 09:00:00.000 GMT-0400,108.583,109.103,108.192,108.883,52.8741
07.08.2018 13:00:00.000 GMT-0400,108.882,109.092,108.732,108.893,35.3553
08.08.2018 09:00:00.000 GMT-0400,109.203,109.423,108.772,109.172,51.00129999999999
08.08.2018 13:00:00.000 GMT-0400,109.172,109.732,109.112,109.502,29.764100000000003
09.08.2018 09:00:00.000 GMT-0400,110.013,110.183,109.732,110.033,45.2938
09.08.2018 13:00:00.000 GMT-0400,110.032,110.073,109.622,109.692,30.1
10.08.2018 09:00:00.000 GMT-0400,109.403,109.712,109.052,109.392,58.3429
10.08.2018 13:00:00.000 GMT-0400,109.393,109.393,108.482,109.032,38.092999999999996
13.08.2018 09:00:00.000 GMT-0400,109.312,109.593,108.252,108.402,54.4868
13.08.2018 13:00:00.000 GMT-0400,108.393,108.723,108.122,108.202,39.4518
14.08.2018 09:00:00.000 GMT-0400,108.812,109.533,108.052,109.322,54.7586
14.08.2018 13:00:00.000 GMT-0400,109.323,109.763,109.292,109.623,33.78
15.08.2018 09:00:00.000 GMT-0400,108.513,108.993,107.072,107.643,85.39600000000002
15.08.2018 13:00:00.000 GMT-0400,107.642,107.833,106.842,107.613,48.9495
16.08.2018 09:00:00.000 GMT-0400,108.442,108.873,107.962,108.242,52.427400000000006
16.08.2018 13:00:00.000 GMT-0400,108.243,108.343,107.322,107.663,39.6337
17.08.2018 09:00:00.000 GMT-0400,107.383,107.593,106.712,106.973,58.581500000000005
17.08.2018 13:00:00.000 GMT-0400,106.972,107.893,106.892,107.563,39.931999999999995
20.08.2018 09:00:00.000 GMT-0400,107.542,107.923,106.502,107.153,57.310399999999994
20.08.2018 13:00:00.000 GMT-0400,107.152,107.203,106.822,106.882,30.650699999999997
21.08.2018 09:00:00.000 GMT-0400,106.972,107.363,106.632,106.872,47.50300000000001
21.08.2018 13:00:00.000 GMT-0400,106.873,106.873,105.902,106.023,36.4048
22.08.2018 09:00:00.000 GMT-0400,105.942,106.783,105.812,106.623,49.67230000000001
22.08.2018 13:00:00.000 GMT-0400,106.622,107.353,106.532,107.133,36.28489999999999
23.08.2018 09:00:00.000 GMT-0400,107.190,108.193,106.952,107.663,57.2508
23.08.2018 13:00:00.000 GMT-0400,107.662,108.202,107.363,107.612,33.105199999999996
24.08.2018 09:00:00.000 GMT-0400,107.713,108.582,107.652,108.213,46.7011
24.08.2018 13:00:00.000 GMT-0400,108.212,108.492,107.922,108.432,32.1326
27.08.2018 09:00:00.000 GMT-0400,109.292,109.383,108.533,109.232,55.3526
27.08.2018 13:00:00.000 GMT-0400,109.233,109.653,109.092,109.622,31.0387
28.08.2018 09:00:00.000 GMT-0400,109.952,110.513,109.812,110.203,53.184599999999996
28.08.2018 13:00:00.000 GMT-0400,110.202,110.353,110.012,110.303,36.8664
29.08.2018 09:00:00.000 GMT-0400,110.473,111.953,110.382,111.682,52.0713
29.08.2018 13:00:00.000 GMT-0400,111.673,112.043,111.522,112.042,33.5073
30.08.2018 09:00:00.000 GMT-0400,111.922,112.583,111.572,112.502,55.173
30.08.2018 13:00:00.000 GMT-0400,112.503,112.623,111.463,111.973,46.1629
31.08.2018 09:00:00.000 GMT-0400,111.702,112.793,111.632,111.972,55.7716
31.08.2018 13:00:00.000 GMT-0400,111.973,112.453,111.542,112.282,39.9028
04.09.2018 09:00:00.000 GMT-0400,111.272,112.282,111.082,111.203,57.231899999999996
04.09.2018 13:00:00.000 GMT-0400,111.202,111.823,111.172,111.752,45.4083
05.09.2018 09:00:00.000 GMT-0400,111.262,111.463,108.123,108.892,85.60079999999999
05.09.2018 13:00:00.000 GMT-0400,108.893,109.363,108.152,108.522,46.8258
06.09.2018 09:00:00.000 GMT-0400,108.492,109.013,107.532,108.023,93.37650000000001
06.09.2018 13:00:00.000 GMT-0400,108.012,108.993,107.793,108.762,56.1099
07.09.2018 09:00:00.000 GMT-0400,108.053,108.733,107.262,108.632,87.5232
07.09.2018 13:00:00.000 GMT-0400,108.633,108.663,108.023,108.293,49.6583
10.09.2018 09:00:00.000 GMT-0400,108.863,109.363,108.382,109.302,79.22439999999999
10.09.2018 13:00:00.000 GMT-0400,109.303,109.663,109.212,109.433,45.4638
11.09.2018 09:00:00.000 GMT-0400,108.972,111.453,108.953,111.173,74.1009
11.09.2018 13:00:00.000 GMT-0400,111.172,111.603,110.633,111.323,49.0062
12.09.2018 09:00:00.000 GMT-0400,111.503,111.702,110.532,111.313,89.4177
12.09.2018 13:00:00.000 GMT-0400,111.312,111.823,111.052,111.692,53.1627
13.09.2018 09:00:00.000 GMT-0400,112.232,113.743,112.152,112.722,74.8404
13.09.2018 13:00:00.000 GMT-0400,112.723,112.953,112.462,112.913,44.6335
14.09.2018 09:00:00.000 GMT-0400,113.383,113.752,112.592,112.843,74.4629
14.09.2018 13:00:00.000 GMT-0400,112.842,113.553,112.462,113.362,40.9056
17.09.2018 09:00:00.000 GMT-0400,113.703,113.743,112.412,112.743,70.0343
